Time,Poke1,Poke2,Line1,Line2,Line3,Line4
0.08,False,False,False,False,False,False
0.18,False,False,False,False,False,False
0.28,False,False,False,False,False,False
0.38,False,False,False,False,False,False
0.49,False,False,False,False,False,False
0.59,False,False,False,False,False,False
0.69,False,False,False,False,False,False
0.79,False,False,False,False,False,False
0.89,False,False,False,False,False,False
0.99,False,False,False,False,False,False
1.09,False,False,False,False,False,False
1.19,False,False,False,False,False,False
1.29,False,False,False,False,False,False
1.39,False,False,False,False,False,False
1.49,False,False,False,False,False,False
1.59,False,False,False,False,False,False
1.69,False,False,False,False,False,False
1.79,False,False,False,False,False,False
1.89,False,False,False,False,False,False
1.99,False,False,False,False,False,False
2.09,False,False,False,False,False,False
2.19,False,False,False,False,False,False
2.29,False,False,False,False,False,False
2.39,False,False,False,False,False,False
2.49,False,False,False,False,False,False
2.59,False,False,False,False,False,False
2.69,False,False,False,False,False,False
2.79,False,False,False,False,False,False
2.89,False,False,False,False,False,False
2.99,False,False,False,False,False,False
3.1,False,False,False,False,False,False
3.2,False,False,False,False,False,False
3.3,False,False,False,False,False,False
3.4,False,False,False,False,False,False
3.5,False,False,False,False,False,False
3.6,False,False,False,False,False,False
3.7,False,False,False,False,False,False
3.8,False,False,False,False,False,False
3.9,False,False,False,False,False,False
4.0,False,False,False,False,False,False
4.1,False,False,False,False,False,False
4.2,False,False,False,False,False,False
4.3,False,False,False,False,False,False
4.4,False,False,False,False,False,False
4.5,False,False,False,False,False,False
4.6,False,False,False,False,False,False
4.7,False,False,False,False,False,False
4.8,False,False,False,False,False,False
4.9,False,False,False,False,False,False
5.0,False,False,False,False,False,False
5.1,False,False,False,False,False,False
5.2,False,False,False,False,False,False
5.3,False,False,False,False,False,False
5.4,False,False,False,False,False,False
5.5,False,False,False,False,False,False
5.6,False,False,False,False,False,False
5.71,False,False,False,False,False,False
5.81,False,False,False,False,False,False
5.91,False,False,False,False,False,False
6.01,False,False,False,False,False,False
6.11,False,False,False,False,False,False
6.21,False,False,False,False,False,False
6.31,False,False,False,False,False,False
6.41,False,False,False,False,False,False
6.51,False,False,False,False,False,False
6.61,False,False,False,False,False,False
6.71,False,False,False,False,False,False
6.81,False,False,False,False,False,False
6.91,False,False,False,False,False,False
7.01,False,False,False,False,False,False
7.11,False,False,False,False,False,False
